../random_crop/r_crop_test/random_crop_new/WillemWitsen,8,32,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,64,20,9
../random_crop/r_crop_test/random_crop_new/WillemWitsen,32,148,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,96,20,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,20,8,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,168,44,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,160,172,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,60,172,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,96,180,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,60,136,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,56,116,9
../random_crop/r_crop_test/random_crop_new/WillemWitsen,36,152,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,112,52,9
../random_crop/r_crop_test/random_crop_new/WillemWitsen,56,0,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,176,116,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,76,16,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,148,176,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,128,80,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,80,80,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,16,104,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,116,20,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,144,148,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,168,144,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,88,52,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,76,112,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,136,16,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,0,12,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,140,16,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,28,160,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,148,140,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,4,112,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,156,160,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,124,32,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,32,108,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,100,128,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,168,140,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,92,88,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,140,128,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,76,76,5
../random_crop/r_crop_test/random_crop_new/WillemWitsen,120,128,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,144,80,7
../random_crop/r_crop_test/random_crop_new/WillemWitsen,68,12,2
../random_crop/r_crop_test/random_crop_new/WillemWitsen,8,24,2
